FR-85|FR|N||2005-06-21 15:47:00|
FR-86|FR|N||2005-06-21 15:47:00|
FR-87|FR|N||2005-06-21 15:47:00|
FR-88|FR|N||2005-06-21 15:47:00|
FR-89|FR|N||2005-06-21 15:47:00|
FR-90|FR|N||2005-06-21 15:47:00|
FR-91|FR|N||2005-06-21 15:47:00|
FR-92|FR|N||2005-06-21 15:47:00|
FR-93|FR|N||2005-06-21 15:47:00|
FR-94|FR|N||2005-06-21 15:47:00|
FR-95|FR|N||2005-06-21 15:47:00|
GB-ABD|GB|N||2005-06-21 15:47:00|
GB-ABE|GB|N||2005-06-21 15:47:00|
GB-AGB|GB|N||2005-06-21 15:47:00|
GB-AGY|GB|N||2005-06-21 15:47:00|
GB-ANS|GB|N||2005-06-21 15:47:00|
GB-ANT|GB|N||2005-06-21 15:47:00|
GB-ARD|GB|N||2005-06-21 15:47:00|
GB-ARM|GB|N||2005-06-21 15:47:00|
GB-AVN|GB|N||2005-06-21 15:47:00|
GB-BAS|GB|N||2005-06-21 15:47:00|
GB-BBD|GB|N||2005-06-21 15:47:00|
GB-BDF|GB|N||2005-06-21 15:47:00|
GB-BDG|GB|N||2005-06-21 15:47:00|
GB-BEN|GB|N||2005-06-21 15:47:00|
GB-BEX|GB|N||2005-06-21 15:47:00|
GB-BFS|GB|N||2005-06-21 15:47:00|
GB-BGE|GB|N||2005-06-21 15:47:00|
GB-BGW|GB|N||2005-06-21 15:47:00|
GB-BIR|GB|N||2005-06-21 15:47:00|
GB-BKM|GB|N||2005-06-21 15:47:00|
GB-BLA|GB|N||2005-06-21 15:47:00|
GB-BLY|GB|N||2005-06-21 15:47:00|
GB-BMH|GB|N||2005-06-21 15:47:00|
GB-BNB|GB|N||2005-06-21 15:47:00|
GB-BNE|GB|N||2005-06-21 15:47:00|
GB-BNH|GB|N||2005-06-21 15:47:00|
GB-BNS|GB|N||2005-06-21 15:47:00|
GB-BOL|GB|N||2005-06-21 15:47:00|
GB-BOR|GB|N||2005-06-21 15:47:00|
GB-BPL|GB|N||2005-06-21 15:47:00|
GB-BRC|GB|N||2005-06-21 15:47:00|
GB-BRD|GB|N||2005-06-21 15:47:00|
GB-BRK|GB|N||2005-06-21 15:47:00|
GB-BRY|GB|N||2005-06-21 15:47:00|
GB-BST|GB|N||2005-06-21 15:47:00|
GB-BUR|GB|N||2005-06-21 15:47:00|
GB-CAM|GB|N||2005-06-21 15:47:00|
GB-CAY|GB|N||2005-06-21 15:47:00|
GB-CEN|GB|N||2005-06-21 15:47:00|
GB-CGN|GB|N||2005-06-21 15:47:00|
GB-CGV|GB|N||2005-06-21 15:47:00|
GB-CHA|GB|N||2005-06-21 15:47:00|
GB-CHS|GB|N||2005-06-21 15:47:00|
GB-CKF|GB|N||2005-06-21 15:47:00|
GB-CKT|GB|N||2005-06-21 15:47:00|
GB-CLD|GB|N||2005-06-21 15:47:00|
GB-CLK|GB|N||2005-06-21 15:47:00|
GB-CLR|GB|N||2005-06-21 15:47:00|
GB-CLV|GB|N||2005-06-21 15:47:00|
GB-CMA|GB|N||2005-06-21 15:47:00|
GB-CMD|GB|N||2005-06-21 15:47:00|
GB-CMN|GB|N||2005-06-21 15:47:00|
GB-CON|GB|N||2005-06-21 15:47:00|
GB-COV|GB|N||2005-06-21 15:47:00|
GB-CRF|GB|N||2005-06-21 15:47:00|
GB-CRY|GB|N||2005-06-21 15:47:00|
GB-CSR|GB|N||2005-06-21 15:47:00|
GB-CWD|GB|N||2005-06-21 15:47:00|
GB-CWY|GB|N||2005-06-21 15:47:00|
GB-DAL|GB|N||2005-06-21 15:47:00|
GB-DBY|GB|N||2005-06-21 15:47:00|
GB-DEN|GB|N||2005-06-21 15:47:00|
GB-DER|GB|N||2005-06-21 15:47:00|
GB-DEV|GB|N||2005-06-21 15:47:00|
GB-DFD|GB|N||2005-06-21 15:47:00|
GB-DGN|GB|N||2005-06-21 15:47:00|
GB-DGY|GB|N||2005-06-21 15:47:00|
GB-DNC|GB|N||2005-06-21 15:47:00|
GB-DND|GB|N||2005-06-21 15:47:00|
GB-DOR|GB|N||2005-06-21 15:47:00|
GB-DOW|GB|N||2005-06-21 15:47:00|
GB-DRY|GB|N||2005-06-21 15:47:00|
GB-DUD|GB|N||2005-06-21 15:47:00|
GB-DUR|GB|N||2005-06-21 15:47:00|
GB-DVV|GB|N||2005-06-21 15:47:00|
GB-EAL|GB|N||2005-06-21 15:47:00|
GB-EAY|GB|N||2005-06-21 15:47:00|
GB-EDH|GB|N||2005-06-21 15:47:00|
GB-EDU|GB|N||2005-06-21 15:47:00|
GB-ELN|GB|N||2005-06-21 15:47:00|
GB-ELS|GB|N||2005-06-21 15:47:00|
GB-ENF|GB|N||2005-06-21 15:47:00|
GB-ENG|GB|N||2005-06-21 15:47:00|
GB-ERW|GB|N||2005-06-21 15:47:00|
GB-ERY|GB|N||2005-06-21 15:47:00|
GB-ESS|GB|N||2005-06-21 15:47:00|
GB-ESX|GB|N||2005-06-21 15:47:00|
GB-FAL|GB|N||2005-06-21 15:47:00|
GB-FER|GB|N||2005-06-21 15:47:00|
GB-FIF|GB|N||2005-06-21 15:47:00|
GB-FLN|GB|N||2005-06-21 15:47:00|
GB-GAT|GB|N||2005-06-21 15:47:00|
GB-GLG|GB|N||2005-06-21 15:47:00|
GB-GLS|GB|N||2005-06-21 15:47:00|
GB-GMP|GB|N||2005-06-21 15:47:00|
GB-GNT|GB|N||2005-06-21 15:47:00|
GB-GRE|GB|N||2005-06-21 15:47:00|
GB-GSY|GB|N||2005-06-21 15:47:00|
GB-GTL|GB|N||2005-06-21 15:47:00|
GB-GTM|GB|N||2005-06-21 15:47:00|
GB-GWN|GB|N||2005-06-21 15:47:00|
GB-HAL|GB|N||2005-06-21 15:47:00|
GB-HAM|GB|N||2005-06-21 15:47:00|
GB-HAV|GB|N||2005-06-21 15:47:00|
GB-HCK|GB|N||2005-06-21 15:47:00|
GB-HEF|GB|N||2005-06-21 15:47:00|
GB-HIL|GB|N||2005-06-21 15:47:00|
GB-HLD|GB|N||2005-06-21 15:47:00|
GB-HMF|GB|N||2005-06-21 15:47:00|
GB-HNS|GB|N||2005-06-21 15:47:00|
GB-HPL|GB|N||2005-06-21 15:47:00|
GB-HRT|GB|N||2005-06-21 15:47:00|
GB-HRW|GB|N||2005-06-21 15:47:00|
GB-HRY|GB|N||2005-06-21 15:47:00|
GB-HUM|GB|N||2005-06-21 15:47:00|
GB-HWR|GB|N||2005-06-21 15:47:00|
GB-IOM|GB|N||2005-06-21 15:47:00|
GB-IOS|GB|N||2005-06-21 15:47:00|
GB-IOW|GB|N||2005-06-21 15:47:00|
GB-ISL|GB|N||2005-06-21 15:47:00|
GB-IVC|GB|N||2005-06-21 15:47:00|
GB-JSY|GB|N||2005-06-21 15:47:00|
GB-KEC|GB|N||2005-06-21 15:47:00|
GB-KEN|GB|N||2005-06-21 15:47:00|
GB-KHL|GB|N||2005-06-21 15:47:00|
GB-KIR|GB|N||2005-06-21 15:47:00|
GB-KTT|GB|N||2005-06-21 15:47:00|
GB-KWL|GB|N||2005-06-21 15:47:00|
GB-LAN|GB|N||2005-06-21 15:47:00|
GB-LBH|GB|N||2005-06-21 15:47:00|
GB-LCE|GB|N||2005-06-21 15:47:00|
GB-LDS|GB|N||2005-06-21 15:47:00|
GB-LEC|GB|N||2005-06-21 15:47:00|
GB-LEW|GB|N||2005-06-21 15:47:00|
GB-LIN|GB|N||2005-06-21 15:47:00|
GB-LIV|GB|N||2005-06-21 15:47:00|
GB-LMV|GB|N||2005-06-21 15:47:00|
GB-LND|GB|N||2005-06-21 15:47:00|
GB-LRN|GB|N||2005-06-21 15:47:00|
GB-LSB|GB|N||2005-06-21 15:47:00|
GB-LTN|GB|N||2005-06-21 15:47:00|
GB-LUT|GB|N||2005-06-21 15:47:00|
GB-MAN|GB|N||2005-06-21 15:47:00|
GB-MDB|GB|N||2005-06-21 15:47:00|
GB-MDW|GB|N||2005-06-21 15:47:00|
GB-MFT|GB|N||2005-06-21 15:47:00|
GB-MGM|GB|N||2005-06-21 15:47:00|
GB-MIK|GB|N||2005-06-21 15:47:00|
GB-MLN|GB|N||2005-06-21 15:47:00|
GB-MON|GB|N||2005-06-21 15:47:00|
GB-MRT|GB|N||2005-06-21 15:47:00|
GB-MRY|GB|N||2005-06-21 15:47:00|
GB-MSY|GB|N||2005-06-21 15:47:00|
GB-MTY|GB|N||2005-06-21 15:47:00|
GB-MYL|GB|N||2005-06-21 15:47:00|
GB-NAY|GB|N||2005-06-21 15:47:00|
GB-NBL|GB|N||2005-06-21 15:47:00|
GB-NDN|GB|N||2005-06-21 15:47:00|
GB-NEL|GB|N||2005-06-21 15:47:00|
GB-NET|GB|N||2005-06-21 15:47:00|
GB-NFK|GB|N||2005-06-21 15:47:00|
GB-NGM|GB|N||2005-06-21 15:47:00|
GB-NIR|GB|N||2005-06-21 15:47:00|
GB-NLK|GB|N||2005-06-21 15:47:00|
GB-NLN|GB|N||2005-06-21 15:47:00|
GB-NSM|GB|N||2005-06-21 15:47:00|
GB-NTA|GB|N||2005-06-21 15:47:00|
GB-NTH|GB|N||2005-06-21 15:47:00|
GB-NTL|GB|N||2005-06-21 15:47:00|
GB-NTT|GB|N||2005-06-21 15:47:00|
GB-NTY|GB|N||2005-06-21 15:47:00|
GB-NWM|GB|N||2005-06-21 15:47:00|
GB-NWP|GB|N||2005-06-21 15:47:00|
GB-NYK|GB|N||2005-06-21 15:47:00|
GB-NYM|GB|N||2005-06-21 15:47:00|
GB-OLD|GB|N||2005-06-21 15:47:00|
GB-OMH|GB|N||2005-06-21 15:47:00|
GB-ORK|GB|N||2005-06-21 15:47:00|
GB-OXF|GB|N||2005-06-21 15:47:00|
GB-PEM|GB|N||2005-06-21 15:47:00|
GB-PKN|GB|N||2005-06-21 15:47:00|
GB-PLY|GB|N||2005-06-21 15:47:00|
GB-POL|GB|N||2005-06-21 15:47:00|
GB-POR|GB|N||2005-06-21 15:47:00|
GB-POW|GB|N||2005-06-21 15:47:00|
GB-PTE|GB|N||2005-06-21 15:47:00|
GB-RCC|GB|N||2005-06-21 15:47:00|
GB-RCH|GB|N||2005-06-21 15:47:00|
GB-RCT|GB|N||2005-06-21 15:47:00|
GB-RDB|GB|N||2005-06-21 15:47:00|
GB-RDG|GB|N||2005-06-21 15:47:00|
GB-RFW|GB|N||2005-06-21 15:47:00|
GB-RIC|GB|N||2005-06-21 15:47:00|
GB-ROT|GB|N||2005-06-21 15:47:00|
GB-RUT|GB|N||2005-06-21 15:47:00|
GB-SAW|GB|N||2005-06-21 15:47:00|
GB-SAY|GB|N||2005-06-21 15:47:00|
GB-SCB|GB|N||2005-06-21 15:47:00|
GB-SCT|GB|N||2005-06-21 15:47:00|
GB-SFK|GB|N||2005-06-21 15:47:00|
GB-SFT|GB|N||2005-06-21 15:47:00|
GB-SGC|GB|N||2005-06-21 15:47:00|
GB-SGM|GB|N||2005-06-21 15:47:00|
GB-SHF|GB|N||2005-06-21 15:47:00|
GB-SHN|GB|N||2005-06-21 15:47:00|
GB-SHR|GB|N||2005-06-21 15:47:00|
GB-SKP|GB|N||2005-06-21 15:47:00|
GB-SLF|GB|N||2005-06-21 15:47:00|
GB-SLG|GB|N||2005-06-21 15:47:00|
GB-SLK|GB|N||2005-06-21 15:47:00|
GB-SND|GB|N||2005-06-21 15:47:00|
GB-SOL|GB|N||2005-06-21 15:47:00|
GB-SOM|GB|N||2005-06-21 15:47:00|
GB-SOS|GB|N||2005-06-21 15:47:00|
GB-SRY|GB|N||2005-06-21 15:47:00|
GB-STB|GB|N||2005-06-21 15:47:00|
GB-STD|GB|N||2005-06-21 15:47:00|
GB-STE|GB|N||2005-06-21 15:47:00|
GB-STG|GB|N||2005-06-21 15:47:00|
GB-STH|GB|N||2005-06-21 15:47:00|
GB-STN|GB|N||2005-06-21 15:47:00|
GB-STS|GB|N||2005-06-21 15:47:00|
GB-STT|GB|N||2005-06-21 15:47:00|
GB-STY|GB|N||2005-06-21 15:47:00|
GB-SWA|GB|N||2005-06-21 15:47:00|
GB-SWD|GB|N||2005-06-21 15:47:00|
GB-SWK|GB|N||2005-06-21 15:47:00|
GB-SYK|GB|N||2005-06-21 15:47:00|
GB-TAM|GB|N||2005-06-21 15:47:00|
GB-TAY|GB|N||2005-06-21 15:47:00|
GB-TFW|GB|N||2005-06-21 15:47:00|
GB-THR|GB|N||2005-06-21 15:47:00|
GB-TOB|GB|N||2005-06-21 15:47:00|
GB-TOF|GB|N||2005-06-21 15:47:00|
GB-TRF|GB|N||2005-06-21 15:47:00|
GB-TWH|GB|N||2005-06-21 15:47:00|
GB-TWR|GB|N||2005-06-21 15:47:00|
GB-VGL|GB|N||2005-06-21 15:47:00|
GB-WAR|GB|N||2005-06-21 15:47:00|
GB-WBK|GB|N||2005-06-21 15:47:00|
GB-WDU|GB|N||2005-06-21 15:47:00|
GB-WFT|GB|N||2005-06-21 15:47:00|
GB-WGM|GB|N||2005-06-21 15:47:00|
GB-WGN|GB|N||2005-06-21 15:47:00|
GB-WIL|GB|N||2005-06-21 15:47:00|
GB-WIS|GB|N||2005-06-21 15:47:00|
GB-WLF|GB|N||2005-06-21 15:47:00|
GB-WLL|GB|N||2005-06-21 15:47:00|
GB-WLN|GB|N||2005-06-21 15:47:00|
GB-WLS|GB|N||2005-06-21 15:47:00|
GB-WLV|GB|N||2005-06-21 15:47:00|
GB-WMD|GB|N||2005-06-21 15:47:00|
GB-WND|GB|N||2005-06-21 15:47:00|
GB-WNM|GB|N||2005-06-21 15:47:00|
GB-WOK|GB|N||2005-06-21 15:47:00|
GB-WOR|GB|N||2005-06-21 15:47:00|
GB-WRL|GB|N||2005-06-21 15:47:00|
GB-WRT|GB|N||2005-06-21 15:47:00|
GB-WRX|GB|N||2005-06-21 15:47:00|
GB-WSM|GB|N||2005-06-21 15:47:00|
GB-WSX|GB|N||2005-06-21 15:47:00|
GB-WYK|GB|N||2005-06-21 15:47:00|
GB-YOR|GB|N||2005-06-21 15:47:00|
GB-ZET|GB|N||2005-06-21 15:47:00|
GW-BA|GW|N||2005-06-21 15:47:00|
GW-BL|GW|N||2005-06-21 15:47:00|
GW-BM|GW|N||2005-06-21 15:47:00|
GW-BS|GW|N||2005-06-21 15:47:00|
GW-CA|GW|N||2005-06-21 15:47:00|
GW-GA|GW|N||2005-06-21 15:47:00|
GW-OI|GW|N||2005-06-21 15:47:00|
GW-QU|GW|N||2005-06-21 15:47:00|
GW-TO|GW|N||2005-06-21 15:47:00|
ID-JI|ID|N||2022-05-04 16:38:00|
IN-AN|IN|N||2005-06-21 15:47:00|
IN-AP|IN|N||2005-06-21 15:47:00|
IN-AR|IN|N||2005-06-21 15:47:00|
IN-AS|IN|N||2005-06-21 15:47:00|
IN-BR|IN|N||2005-06-21 15:47:00|
IN-CH|IN|N||2005-06-21 15:47:00|
IN-CT|IN|N||2005-06-21 15:47:00|
IN-DD|IN|N||2005-06-21 15:47:00|
IN-DL|IN|N||2005-06-21 15:47:00|
IN-DN|IN|N||2005-06-21 15:47:00|
IN-GA|IN|N||2005-06-21 15:47:00|
IN-GJ|IN|N||2005-06-21 15:47:00|
IN-HP|IN|N||2005-06-21 15:47:00|
IN-HR|IN|N||2005-06-21 15:47:00|
IN-JH|IN|N||2005-06-21 15:47:00|
IN-JK|IN|N||2005-06-21 15:47:00|
IN-KA|IN|N||2005-06-21 15:47:00|
IN-KL|IN|N||2005-06-21 15:47:00|
IN-LD|IN|N||2005-06-21 15:47:00|
IN-MH|IN|N||2005-06-21 15:47:00|
IN-ML|IN|N||2005-06-21 15:47:00|
IN-MN|IN|N||2005-06-21 15:47:00|
IN-MP|IN|N||2005-06-21 15:47:00|
IN-MZ|IN|N||2005-06-21 15:47:00|
IN-NL|IN|N||2005-06-21 15:47:00|
IN-OR|IN|N||2005-06-21 15:47:00|
IN-PB|IN|N||2005-06-21 15:47:00|
IN-PY|IN|N||2005-06-21 15:47:00|
IN-RJ|IN|N||2005-06-21 15:47:00|
IN-SK|IN|N||2005-06-21 15:47:00|
IN-TG|IN|N||2023-03-10 19:44:00|
IN-TN|IN|N||2005-06-21 15:47:00|
IN-TR|IN|N||2005-06-21 15:47:00|
IN-UL|IN|N||2005-06-21 15:47:00|
IN-UP|IN|N||2005-06-21 15:47:00|
IN-WB|IN|N||2005-06-21 15:47:00|
IT-AG|IT|N||2023-09-14 22:52:00|
IT-AL|IT|N||2023-09-14 22:52:00|
IT-AN|IT|N||2023-09-14 22:52:00|
IT-AO|IT|N||2023-09-14 22:52:00|
IT-AP|IT|N||2023-09-14 22:52:00|
IT-AQ|IT|N||2023-09-14 22:52:00|
IT-AR|IT|N||2023-09-14 22:52:00|
IT-AT|IT|N||2023-09-14 22:52:00|
IT-AV|IT|N||2023-09-14 22:52:00|
IT-BA|IT|N||2023-09-14 22:52:00|
IT-BG|IT|N||2023-09-14 22:52:00|
IT-BI|IT|N||2023-09-14 22:52:00|
IT-BL|IT|N||2023-09-14 22:52:00|
IT-BN|IT|N||2023-09-14 22:52:00|
IT-BO|IT|N||2023-09-14 22:52:00|
IT-BR|IT|N||2023-09-14 22:52:00|
IT-BS|IT|N||2023-09-14 22:52:00|
IT-BT|IT|N||2023-09-14 22:52:00|
IT-BZ|IT|N||2023-09-14 22:52:00|
IT-CA|IT|N||2023-09-14 22:52:00|
IT-CB|IT|N||2023-09-14 22:52:00|
IT-CE|IT|N||2023-09-14 22:52:00|
IT-CH|IT|N||2023-09-14 22:52:00|
IT-CI|IT|N||2023-09-14 22:52:00|
IT-CL|IT|N||2023-09-14 22:52:00|
IT-CN|IT|N||2023-09-14 22:52:00|
IT-CO|IT|N||2023-09-14 22:52:00|
IT-CR|IT|N||2023-09-14 22:52:00|
IT-CS|IT|N||2023-09-14 22:52:00|
IT-CT|IT|N||2023-09-14 22:52:00|
IT-CZ|IT|N||2023-09-14 22:52:00|
IT-EN|IT|N||2023-09-14 22:52:00|
IT-FC|IT|N||2023-09-14 22:52:00|
IT-FE|IT|N||2023-09-14 22:52:00|
IT-FG|IT|N||2023-09-14 22:52:00|
IT-FI|IT|N||2023-09-14 22:52:00|
IT-FM|IT|N||2023-09-14 22:52:00|
IT-FR|IT|N||2023-09-14 22:52:00|
IT-GE|IT|N||2023-09-14 22:52:00|
IT-GO|IT|N||2023-09-14 22:52:00|
IT-GR|IT|N||2023-09-14 22:52:00|
IT-IM|IT|N||2023-09-14 22:52:00|
IT-IS|IT|N||2023-09-14 22:52:00|
IT-KR|IT|N||2023-09-14 22:52:00|
IT-LC|IT|N||2023-09-14 22:52:00|
IT-LE|IT|N||2023-09-14 22:52:00|
IT-LI|IT|N||2023-09-14 22:52:00|
IT-LO|IT|N||2023-09-14 22:52:00|
IT-LT|IT|N||2023-09-14 22:52:00|
IT-LU|IT|N||2023-09-14 22:52:00|
IT-MB|IT|N||2022-05-04 16:38:00|
IT-MC|IT|N||2023-09-14 22:52:00|
IT-ME|IT|N||2023-09-14 22:52:00|
IT-MI|IT|N||2023-09-14 22:52:00|
IT-MN|IT|N||2023-09-14 22:52:00|
IT-MO|IT|N||2023-09-14 22:52:00|
IT-MS|IT|N||2023-09-14 22:52:00|
IT-MT|IT|N||2023-09-14 22:52:00|
IT-NA|IT|N||2023-09-14 22:52:00|
IT-NO|IT|N||2023-09-14 22:52:00|
IT-NU|IT|N||2023-09-14 22:52:00|
IT-OG|IT|N||2023-09-14 22:52:00|
IT-OR|IT|N||2023-09-14 22:52:00|
IT-OT|IT|N||2023-09-14 22:52:00|
IT-PA|IT|N||2023-09-14 22:52:00|
IT-PC|IT|N||2023-09-14 22:52:00|
IT-PD|IT|N||2023-09-14 22:52:00|
IT-PE|IT|N||2023-09-14 22:52:00|
IT-PG|IT|N||2023-09-14 22:52:00|
IT-PI|IT|N||2023-09-14 22:52:00|
IT-PN|IT|N||2023-09-14 22:52:00|
IT-PO|IT|N||2023-09-14 22:52:00|
IT-PR|IT|N||2023-09-14 22:52:00|
IT-PT|IT|N||2023-09-14 22:52:00|
IT-PU|IT|N||2023-09-14 22:52:00|
IT-PV|IT|N||2023-09-14 22:52:00|
IT-PZ|IT|N||2023-09-14 22:52:00|
IT-RA|IT|N||2023-09-14 22:52:00|
IT-RC|IT|N||2023-09-14 22:52:00|
IT-RE|IT|N||2023-09-14 22:52:00|
IT-RG|IT|N||2023-09-14 22:52:00|
IT-RI|IT|N||2023-09-14 22:52:00|
IT-RM|IT|N||2023-09-14 22:52:00|
IT-RN|IT|N||2023-09-14 22:52:00|
IT-RO|IT|N||2023-09-14 22:52:00|
IT-SA|IT|N||2023-09-14 22:52:00|
IT-SI|IT|N||2023-09-14 22:52:00|
IT-SO|IT|N||2023-09-14 22:52:00|
IT-SP|IT|N||2023-09-14 22:52:00|
IT-SR|IT|N||2023-09-14 22:52:00|
IT-SS|IT|N||2023-09-14 22:52:00|
IT-SV|IT|N||2023-09-14 22:52:00|
IT-TA|IT|N||2023-09-14 22:52:00|
IT-TE|IT|N||2023-09-14 22:52:00|
IT-TN|IT|N||2023-09-14 22:52:00|
IT-TO|IT|N||2023-09-14 22:52:00|
IT-TP|IT|N||2023-09-14 22:52:00|
IT-TR|IT|N||2023-09-14 22:52:00|
IT-TS|IT|N||2023-09-14 22:52:00|
IT-TV|IT|N||2023-09-14 22:52:00|
IT-UD|IT|N||2023-09-14 22:52:00|
IT-VA|IT|N||2023-09-14 22:52:00|
IT-VB|IT|N||2023-09-14 22:52:00|
IT-VC|IT|N||2023-09-14 22:52:00|
IT-VE|IT|N||2023-09-14 22:52:00|
IT-VI|IT|N||2023-09-14 22:52:00|
IT-VR|IT|N||2023-09-14 22:52:00|
IT-VS|IT|N||2023-09-14 22:52:00|
IT-VT|IT|N||2023-09-14 22:52:00|
IT-VV|IT|N||2023-09-14 22:52:00|
JP-01|JP|N||2011-09-24 01:36:00|1
JP-02|JP|N||2011-09-24 01:36:00|2
JP-03|JP|N||2011-09-24 01:36:00|3
JP-04|JP|N||2011-09-24 01:36:00|4
JP-05|JP|N||2011-09-24 01:36:00|5
JP-06|JP|N||2011-09-24 01:36:00|6
JP-07|JP|N||2011-09-24 01:36:00|7
JP-08|JP|N||2011-09-24 01:36:00|8
JP-09|JP|N||2011-09-24 01:36:00|9
JP-10|JP|N||2011-09-24 01:36:00|10
JP-11|JP|N||2011-09-24 01:36:00|11
JP-12|JP|N||2011-09-24 01:36:00|12
JP-13|JP|N||2011-09-24 01:36:00|13
JP-14|JP|N||2011-09-24 01:36:00|14
JP-15|JP|N||2011-09-24 01:36:00|15
JP-16|JP|N||2011-09-24 01:36:00|16
JP-17|JP|N||2011-09-24 01:36:00|17
JP-18|JP|N||2011-09-24 01:36:00|18
JP-19|JP|N||2011-09-24 01:36:00|19
JP-20|JP|N||2011-09-24 01:36:00|20
JP-21|JP|N||2011-09-24 01:36:00|21
JP-22|JP|N||2011-09-24 01:36:00|22
JP-23|JP|N||2011-09-24 01:36:00|23
JP-24|JP|N||2011-09-24 01:36:00|24
JP-25|JP|N||2011-09-24 01:36:00|25
JP-26|JP|N||2011-09-24 01:36:00|26
JP-27|JP|N||2011-09-24 01:36:00|27
JP-28|JP|N||2011-09-24 01:36:00|28
JP-29|JP|N||2011-09-24 01:36:00|29
JP-30|JP|N||2011-09-24 01:36:00|30
JP-31|JP|N||2011-09-24 01:36:00|31
JP-32|JP|N||2011-09-24 01:36:00|32
JP-33|JP|N||2011-09-24 01:36:00|33
JP-34|JP|N||2011-09-24 01:36:00|34
JP-35|JP|N||2011-09-24 01:36:00|35
JP-36|JP|N||2011-09-24 01:36:00|36
JP-37|JP|N||2011-09-24 01:36:00|37
JP-38|JP|N||2011-09-24 01:36:00|38
JP-39|JP|N||2011-09-24 01:36:00|39
JP-40|JP|N||2011-09-24 01:36:00|40
JP-41|JP|N||2011-09-24 01:36:00|41
JP-42|JP|N||2011-09-24 01:36:00|42
JP-43|JP|N||2011-09-24 01:36:00|43
JP-44|JP|N||2011-09-24 01:36:00|44
JP-45|JP|N||2011-09-24 01:36:00|45
JP-46|JP|N||2011-09-24 01:36:00|46
JP-47|JP|N||2011-09-24 01:36:00|47
KM-A|KM|N||2005-06-21 15:47:00|
KM-G|KM|N||2005-06-21 15:47:00|
KM-M|KM|N||2005-06-21 15:47:00|
LV-AI|LV|N||2005-06-21 15:47:00|
LV-AL|LV|N||2005-06-21 15:47:00|
LV-BL|LV|N||2005-06-21 15:47:00|
LV-BU|LV|N||2005-06-21 15:47:00|
LV-CE|LV|N||2005-06-21 15:47:00|
LV-DA|LV|N||2005-06-21 15:47:00|
LV-DO|LV|N||2005-06-21 15:47:00|
LV-DW|LV|N||2005-06-21 15:47:00|
LV-GU|LV|N||2005-06-21 15:47:00|
LV-JEL|LV|N||2005-06-21 15:47:00|
LV-JK|LV|N||2005-06-21 15:47:00|
LV-JL|LV|N||2005-06-21 15:47:00|
LV-JUR|LV|N||2005-06-21 15:47:00|
LV-KR|LV|N||2005-06-21 15:47:00|
LV-KU|LV|N||2005-06-21 15:47:00|
LV-LE|LV|N||2005-06-21 15:47:00|
LV-LM|LV|N||2005-06-21 15:47:00|
LV-LPX|LV|N||2005-06-21 15:47:00|
LV-LU|LV|N||2005-06-21 15:47:00|
LV-MA|LV|N||2005-06-21 15:47:00|
LV-OG|LV|N||2005-06-21 15:47:00|
LV-PR|LV|N||2005-06-21 15:47:00|
LV-RE|LV|N||2005-06-21 15:47:00|
LV-REZ|LV|N||2005-06-21 15:47:00|
LV-RI|LV|N||2005-06-21 15:47:00|
LV-RIX|LV|N||2005-06-21 15:47:00|
LV-SA|LV|N||2005-06-21 15:47:00|
LV-TA|LV|N||2005-06-21 15:47:00|
LV-TU|LV|N||2005-06-21 15:47:00|
LV-VE|LV|N||2005-06-21 15:47:00|
LV-VEN|LV|N||2005-06-21 15:47:00|
LV-VK|LV|N||2005-06-21 15:47:00|
LV-VM|LV|N||2005-06-21 15:47:00|
MX-AGU|MX|N||2005-06-21 15:47:00|
MX-BCN|MX|N||2005-06-21 15:47:00|
MX-BCS|MX|N||2005-06-21 15:47:00|
MX-CAM|MX|N||2005-06-21 15:47:00|
MX-CHH|MX|N||2005-06-21 15:47:00|
MX-CHP|MX|N||2005-06-21 15:47:00|
MX-COA|MX|N||2005-06-21 15:47:00|
MX-COL|MX|N||2005-06-21 15:47:00|
MX-DF|MX|N||2005-06-21 15:47:00|
MX-DUR|MX|N||2005-06-21 15:47:00|
MX-GRO|MX|N||2005-06-21 15:47:00|
MX-GUA|MX|N||2005-06-21 15:47:00|
MX-HID|MX|N||2005-06-21 15:47:00|
MX-JAL|MX|N||2005-06-21 15:47:00|
MX-MEX|MX|N||2005-06-21 15:47:00|
MX-MIC|MX|N||2005-06-21 15:47:00|
MX-MOR|MX|N||2005-06-21 15:47:00|
MX-NAY|MX|N||2005-06-21 15:47:00|
MX-NLE|MX|N||2005-06-21 15:47:00|
MX-OAX|MX|N||2005-06-21 15:47:00|
MX-PUE|MX|N||2005-06-21 15:47:00|
MX-QUE|MX|N||2005-06-21 15:47:00|
MX-ROO|MX|N||2005-06-21 15:47:00|
MX-SIN|MX|N||2005-06-21 15:47:00|
MX-SLP|MX|N||2005-06-21 15:47:00|
MX-SON|MX|N||2005-06-21 15:47:00|
MX-TAB|MX|N||2005-06-21 15:47:00|
MX-TAM|MX|N||2005-06-21 15:47:00|
MX-TLA|MX|N||2005-06-21 15:47:00|
MX-VER|MX|N||2005-06-21 15:47:00|
MX-YUC|MX|N||2005-06-21 15:47:00|
MX-ZAC|MX|N||2005-06-21 15:47:00|
NL-DR|NL|N||2023-03-16 23:15:00|
NL-FL|NL|N||2023-03-16 23:15:00|
NL-FR|NL|N||2023-03-16 23:15:00|
