763|2017-12-22 06:38:00|2388|N|218|3000||comment.entry.simple|vicнннннннн||2017-12-22 06:57:00|2388|
764|2017-12-22 06:45:00|2388|N|218|3001||comment.entry.simple|12ннннн||2017-12-22 06:57:00|2388|
765|2017-12-22 07:35:00|2392|Y|382|3019||comment.entry.simple|ннннн||2017-12-22 07:35:00|2392|
766|2017-12-22 07:35:00|2392|Y|382|3020||comment.entry.simple|нннн||2017-12-22 07:35:00|2392|
767|2017-12-22 07:36:00|2392|Y|382|3021||comment.entry.simple|нннн||2017-12-22 07:36:00|2392|
768|2017-12-22 07:37:00|2392|Y|382|3022||comment.entry.simple|ннн||2017-12-22 09:00:00|2392|
769|2017-12-22 07:37:00|2392|Y|382|3023||comment.entry.simple|ннннн*10||2017-12-22 07:37:00|2392|
770|2017-12-22 07:38:00|2392|Y|382|3024||comment.entry.simple|ннннннн||2017-12-22 07:38:00|2392|
771|2017-12-22 08:04:00|2392|Y|382|3039||comment.entry.simple|нннннн;ннн*8н;ннннн*1н||2017-12-22 08:04:00|2392|
772|2017-12-22 08:05:00|2392|Y|382|3040||comment.entry.simple|3Mннн*6н;нн*1н;ннннн*2нн24нн||2017-12-22 08:05:00|2392|
773|2017-12-22 08:11:00|2380|Y|374|3041||comment.entry.simple|12ннннннн||2017-12-22 08:11:00|2380|
774|2017-12-22 08:12:00|2380|Y|374|3042||comment.entry.simple|12ннннннннн||2017-12-22 08:12:00|2380|
775|2017-12-22 08:15:00|2409|Y|389|||comment.report.simple|OT Transportation with coworkers drop offs.||2017-12-22 08:15:00|2409|
776|2017-12-22 08:16:00|2409|Y|389|3043||comment.entry.simple|Dropping off two coworkers||2017-12-22 08:16:00|2409|
777|2017-12-22 08:48:00|2392|Y|382|3056||comment.entry.simple|VIP нннннн||2017-12-22 08:48:00|2392|
778|2017-12-22 08:58:00|2392|Y|382|3018||comment.entry.simple|ннннн||2017-12-22 08:58:00|2392|
779|2017-12-22 10:52:00|2437|Y|383|3060||comment.entry.simple|work with VIC team for year end dinner with Ping||2017-12-22 10:52:00|2437|
780|2017-12-22 10:57:00|2437|Y|383|3061||comment.entry.simple|Economy plus fee from SH to Rome||2017-12-22 10:57:00|2437|
781|2017-12-23 04:34:00|2388|Y|218|3065||comment.entry.simple|11нннннн||2017-12-23 04:34:00|2388|
782|2017-12-23 04:35:00|2388|Y|218|3066||comment.entry.simple|12нннннн||2017-12-23 04:35:00|2388|
783|2017-12-23 04:50:00|2388|Y|391|||comment.report.simple|ннн-IFS-1н||2017-12-23 04:50:00|2388|
785|2017-12-25 02:53:00|2388|Y|391|3097||comment.entry.simple|ннннн||2017-12-25 02:53:00|2388|
786|2017-12-25 03:56:00|2367|N|394|3098||comment.entry.simple|BCW 12нннн||2018-02-27 09:46:00|2367|
787|2017-12-25 03:57:00|2367|N|394|3099||comment.entry.simple|нннннннн+н+ннннн||2018-02-27 09:46:00|2367|
788|2017-12-25 03:58:00|2367|N|394|3100||comment.entry.simple|ннннннн||2018-02-27 09:46:00|2367|
790|2017-12-25 06:47:00|2423|Y|333||3777|comment.report.simple|ннн||2017-12-25 06:47:00|2423|
791|2017-12-25 06:48:00|2423|Y|331||3769|comment.report.simple|ннн||2017-12-25 06:48:00|2423|
792|2017-12-25 06:48:00|2423|Y|329||3761|comment.report.simple|ннн||2017-12-25 06:48:00|2423|
793|2017-12-25 07:01:00|2347|N|329|3111||comment.entry.simple|нн-нн;нн-нн||2017-12-25 07:04:00|2347|
794|2017-12-25 07:44:00|2423|Y|292||3261|comment.report.simple|ннн||2017-12-25 07:44:00|2423|
795|2017-12-25 07:44:00|2423|Y|253||3247|comment.report.simple|ннн||2017-12-25 07:44:00|2423|
796|2017-12-25 07:44:00|2423|Y|291||3254|comment.report.simple|ннн||2017-12-25 07:44:00|2423|
797|2017-12-25 07:59:00|2423|N|145||2727|comment.report.simple|нннннннннн||2017-12-26 10:14:00|2423|
798|2017-12-25 08:08:00|2423|Y|229||2617|comment.report.simple|ннн||2017-12-25 08:08:00|2423|
799|2017-12-25 08:57:00|2423|Y|217||2741|comment.report.simple|нннн||2017-12-25 08:57:00|2423|
800|2017-12-25 08:57:00|2423|Y|170||2748|comment.report.simple|нннн||2017-12-25 08:57:00|2423|
801|2017-12-25 09:46:00|2423|Y|329|2523|4452|comment.entry.simple|vincent 600;mandy 600;summer 600||2017-12-25 09:46:00|2423|
802|2017-12-25 10:03:00|2423|Y|261||2916|comment.report.simple|нннн||2017-12-25 10:03:00|2423|
803|2017-12-25 10:03:00|2423|Y|260||2903|comment.report.simple|нннн||2017-12-25 10:03:00|2423|
804|2017-12-25 10:12:00|2371|Y|400|||comment.report.simple|skm ннннн12ннн||2017-12-25 10:12:00|2371|
805|2017-12-26 02:30:00|2388|Y|391|3219||comment.entry.simple|ннннннн||2017-12-26 02:30:00|2388|
806|2017-12-26 09:48:00|2442|N|407|3258||comment.entry.simple|ннннннннн||2017-12-28 10:47:00|2442|
807|2017-12-26 10:14:00|2445|Y|145||4581|comment.report.simple|ннннннннннн||2017-12-26 10:14:00|2445|
808|2017-12-26 10:53:00|2375|N|409|3259||comment.entry.simple|ннннннннн||2018-01-05 02:33:00|2375|
809|2017-12-26 10:55:00|2375|N|409|3260||comment.entry.simple|ннннн||2018-01-05 02:33:00|2375|
810|2017-12-26 10:56:00|2375|N|409|3261||comment.entry.simple|нннн||2018-01-05 02:33:00|2375|
811|2017-12-26 10:57:00|2375|N|409|3262||comment.entry.simple|ннннннн||2018-01-05 02:33:00|2375|
812|2017-12-26 10:58:00|2375|N|409|3263||comment.entry.simple|нн||2018-01-05 02:33:00|2375|
813|2017-12-26 10:59:00|2375|N|409|3264||comment.entry.simple|ннннннн||2018-01-05 02:33:00|2375|
814|2017-12-26 11:01:00|2375|N|409|3265||comment.entry.simple|VICнннннн||2018-01-05 02:33:00|2375|
815|2017-12-26 11:02:00|2375|N|409|3266||comment.entry.simple|12нннннннн||2018-01-05 02:33:00|2375|
816|2017-12-26 11:06:00|2375|N|409|3267||comment.entry.simple|VICнннннн||2018-01-05 02:33:00|2375|
817|2017-12-26 11:07:00|2375|N|409|3268||comment.entry.simple|нннннннннн||2018-01-05 02:33:00|2375|
818|2017-12-26 11:09:00|2375|N|409|3269||comment.entry.simple|нн12нннн||2018-01-05 02:33:00|2375|
819|2017-12-26 11:12:00|2375|N|409|3270||comment.entry.simple|ннннннн||2018-01-05 02:33:00|2375|
820|2017-12-28 03:10:00|2423|N|269||3054|comment.report.simple|ннннннннннннн44ннннннннн||2018-01-04 09:17:00|2423|
821|2017-12-28 03:41:00|2423|Y|139||3073|comment.report.simple|нннннннннн||2017-12-28 03:41:00|2423|
822|2017-12-28 04:16:00|2423|Y|397||4492|comment.report.simple|нннн||2017-12-28 04:16:00|2423|
823|2017-12-28 04:17:00|2423|Y|396||4479|comment.report.simple|нннн||2017-12-28 04:17:00|2423|
824|2017-12-28 04:20:00|2423|Y|395||4425|comment.report.simple|нннн||2017-12-28 04:20:00|2423|
825|2017-12-28 04:48:00|2405|Y|358||3947|comment.report.simple|please check if there are repeated records||2017-12-28 04:48:00|2405|
826|2017-12-28 06:01:00|2423|Y|211||2462|comment.report.simple|нннн||2017-12-28 06:01:00|2423|
827|2017-12-28 06:02:00|2423|Y|212||2475|comment.report.simple|нннн||2017-12-28 06:02:00|2423|
828|2017-12-28 06:04:00|2423|Y|216||2496|comment.report.simple|нннн||2017-12-28 06:04:00|2423|
829|2017-12-28 06:04:00|2423|Y|215||2489|comment.report.simple|нннн||2017-12-28 06:04:00|2423|
830|2017-12-28 06:09:00|2423|Y|262||3975|comment.report.simple|нннннnon -travel||2017-12-28 06:09:00|2423|
831|2017-12-28 06:17:00|2423|Y|275||3080|comment.report.simple|нннн||2017-12-28 06:17:00|2423|
832|2017-12-28 06:17:00|2423|Y|274||3087|comment.report.simple|нннн||2017-12-28 06:17:00|2423|
833|2017-12-28 07:36:00|2423|Y|278||4192|comment.report.simple|нннннcash advance||2017-12-28 07:36:00|2423|
834|2017-12-28 07:37:00|2423|Y|332||4160|comment.report.simple|нннннcash advance||2017-12-28 07:37:00|2423|
835|2017-12-28 07:44:00|2423|Y|323||3692|comment.report.simple|ннннннн||2017-12-28 07:44:00|2423|
836|2017-12-28 07:58:00|2423|Y|159||3925|comment.report.simple|ннннн||2017-12-28 07:58:00|2423|
837|2017-12-28 09:22:00|2423|Y|415||4773|comment.report.simple|нн||2017-12-28 09:22:00|2423|
838|2017-12-28 09:29:00|2420|Y|417|||comment.report.simple|store audit of SHL ;stock take of SHO||2017-12-28 09:29:00|2420|
839|2017-12-28 10:33:00|2423|Y|91||758|comment.report.simple|нннннннннннн||2017-12-28 10:33:00|2423|
840|2017-12-28 13:16:00|2388|Y|391|3340||comment.entry.simple|нннннннн||2017-12-28 13:16:00|2388|
841|2017-12-28 13:26:00|2388|Y|391|3341||comment.entry.simple|нннннн||2017-12-28 13:26:00|2388|
842|2017-12-29 04:50:00|2360|Y|229|3342||comment.entry.simple|нннннн||2017-12-29 04:50:00|2360|
843|2017-12-29 04:51:00|2360|Y|229|3343||comment.entry.simple|нннннн||2017-12-29 04:51:00|2360|
844|2017-12-29 09:50:00|2423|Y|179||2992|comment.report.simple|ннн80ннннннннн||2017-12-29 09:50:00|2423|
845|2017-12-30 08:21:00|2375|N|409|3348||comment.entry.simple|нннннн||2018-01-05 02:33:00|2375|
846|2017-12-30 08:23:00|2375|N|409|3349||comment.entry.simple|нннн||2018-01-05 02:33:00|2375|
847|2017-12-30 08:24:00|2375|N|409|3350||comment.entry.simple|нннн3ннн||2018-01-05 02:33:00|2375|
848|2017-12-30 08:28:00|2375|N|409|3351||comment.entry.simple|ннннн||2018-01-05 02:33:00|2375|
849|2017-12-31 05:36:00|2375|N|409|3352||comment.entry.simple|ннннннннннннннн||2018-01-05 02:33:00|2375|
850|2017-12-31 05:45:00|2375|N|409|3353||comment.entry.simple|ннн+ннн||2018-01-05 02:33:00|2375|
851|2017-12-31 06:44:00|2375|N|409|3354||comment.entry.simple|нннннннннн||2018-01-05 02:33:00|2375|
852|2018-01-01 03:23:00|2388|Y|391|3355||comment.entry.simple|нннн||2018-01-01 03:23:00|2388|
853|2018-01-01 03:30:00|2388|Y|391|3356||comment.entry.simple|ннн||2018-01-01 03:30:00|2388|
854|2018-01-02 03:31:00|2404|Y|397|3141||comment.entry.simple|Meeting Room Rental Fee||2018-01-02 03:31:00|2404|
855|2018-01-02 03:32:00|2404|Y|397|3143||comment.entry.simple|Dinner with Retailer Stuffs||2018-01-02 03:32:00|2404|
856|2018-01-02 03:35:00|2404|Y|396|3126||comment.entry.simple|Dinner with Fuzhou TP Stuffs||2018-01-02 03:35:00|2404|
857|2018-01-02 03:39:00|2404|Y|396|3127||comment.entry.simple|Lunch on Nov. 23 and 24th||2018-01-02 03:39:00|2404|
858|2018-01-02 03:42:00|2404|Y|396|3124||comment.entry.simple|Lunch with SY Retailer||2018-01-02 03:42:00|2404|
859|2018-01-02 03:43:00|2404|Y|396|3123||comment.entry.simple|Dinner on Nov. 19th||2018-01-02 03:43:00|2404|
861|2018-01-04 02:21:00|2413|Y|425|||comment.report.simple|Team Lunch||2018-01-04 02:21:00|2413|
862|2018-01-04 03:03:00|2414|Y|427|3440||comment.entry.simple|from hotel to train station||2018-01-04 03:03:00|2414|
863|2018-01-04 03:05:00|2416|Y|426|3442||comment.entry.simple|Train ticket to airport for Aaron, Sharon, Cherrie, Gina & Myself||2018-01-04 03:05:00|2416|
864|2018-01-04 03:06:00|2416|Y|426|3444||comment.entry.simple|Train ticket to airport for Aaron, Sharon, Cherrie, Gina & Myself||2018-01-04 03:06:00|2416|
865|2018-01-04 03:06:00|2416|Y|426|3445||comment.entry.simple|Train ticket to airport for Aaron, Sharon, Cherrie, Gina & Myself||2018-01-04 03:06:00|2416|
866|2018-01-04 08:39:00|2424|Y|432|||comment.report.simple|2017/11-2017/12 Zoey OT ннн||2018-01-04 08:39:00|2424|
867|2018-01-04 08:44:00|2424|Y|432|3458||comment.entry.simple|2017/11-2017/12 Zoey OTннн||2018-01-04 08:44:00|2424|
868|2018-01-04 08:46:00|2424|Y|432|3459||comment.entry.simple|Zoey ннннн||2018-01-04 08:46:00|2424|
869|2018-01-04 09:17:00|2398|N|269||4944|comment.report.simple|Clients entertainment needs to have detailed info&58; client name staff name purchase item list||2018-01-09 06:35:00|2398|
870|2018-01-04 09:38:00|2398|Y|234||2930|comment.report.simple|staff taxi bills not matching company policy||2018-01-04 09:38:00|2398|
871|2018-01-04 09:38:00|2398|N|210||2504|comment.report.simple|taxi bills not matching company OT policy||2018-02-07 11:16:00|2398|
872|2018-01-05 02:35:00|2375|Y|409|3461||comment.entry.simple|ннннн||2018-01-05 02:35:00|2375|
873|2018-01-07 04:06:00|2368|N|437|||comment.report.simple|SKP Petty cash||2018-01-07 14:43:00|2368|
874|2018-01-07 04:10:00|2368|N|437|3479||comment.entry.simple|нннннннннRegina 84.2 Eason 85 Jessica 69.56  Rebecca 70||2018-01-07 14:43:00|2368|
875|2018-01-07 05:11:00|2368|N|437|3480||comment.entry.simple|ннннннннннн нннннннннннннннннннннннннннн||2018-01-07 14:43:00|2368|
876|2018-01-07 05:12:00|2368|N|437|3481||comment.entry.simple|11-12нннннн||2018-01-07 14:43:00|2368|
877|2018-01-07 05:15:00|2368|N|437|3482||comment.entry.simple|нннннннннн Lillian Davi jessica Feyea amy rebeccca regina cedric michelle cindy eason kevin||2018-01-07 14:43:00|2368|
878|2018-01-07 05:19:00|2368|N|437|3483||comment.entry.simple|нннннннннн Rebecca  Cindy  Eason lilllian feyla michelle amy jessica||2018-01-07 14:43:00|2368|
879|2018-01-07 05:22:00|2368|N|437|3484||comment.entry.simple|нннннннннннннннннннннннннннн нннJessica feyea lillian||2018-01-07 14:43:00|2368|
880|2018-01-07 05:23:00|2368|N|437|3485||comment.entry.simple|нннннннннннннннннн Lillian||2018-01-07 14:43:00|2368|
881|2018-01-07 05:25:00|2368|N|437|3486||comment.entry.simple|ннннннннннннннннннннннннJessicaнннннннннннLillian)||2018-01-07 14:43:00|2368|
882|2018-01-07 05:33:00|2368|N|437|3487||comment.entry.simple|нннннlillian)нннDMнннн(lillian)нннннннн(lilian feyea Eason)||2018-01-07 14:43:00|2368|
883|2018-01-07 08:22:00|2388|Y|391|3494||comment.entry.simple|Vic ннннн||2018-01-07 08:22:00|2388|
884|2018-01-07 14:43:00|2445|Y|437||5292|comment.report.simple|ннннннннннннннннннннн||2018-01-07 14:43:00|2445|
885|2018-01-09 06:35:00|2423|Y|269||5340|comment.report.simple|нннннннн||2018-01-09 06:35:00|2423|
886|2018-01-09 10:26:00|2431|Y|442|3519||comment.entry.simple|Welcome lunch with Tony Fan||2018-01-09 10:26:00|2431|
887|2018-01-10 08:22:00|2388|Y|391|3524||comment.entry.simple|ннннннннн||2018-01-10 08:22:00|2388|
888|2018-01-10 08:33:00|2388|Y|391|3525||comment.entry.simple|vicннннн||2018-01-10 08:33:00|2388|
889|2018-01-10 08:45:00|2388|Y|391|3526||comment.entry.simple|ннннн||2018-01-10 08:45:00|2388|
890|2018-01-11 06:52:00|2341|Y|450|3552||comment.entry.simple|mark нн||2018-01-11 06:52:00|2341|
892|2018-01-11 06:53:00|2341|Y|450|3554||comment.entry.simple|Markннн||2018-01-11 06:53:00|2341|
893|2018-01-11 10:03:00|2445|N|105||5504|comment.report.simple|ннннннннн+нннннннн ннн||2018-01-16 06:26:00|2445|
894|2018-01-11 11:18:00|2388|Y|391|3561||comment.entry.simple|ннннннн||2018-01-11 11:18:00|2388|
896|2018-01-11 11:31:00|2388|Y|391|3563||comment.entry.simple|нннн||2018-01-11 11:31:00|2388|
897|2018-01-11 11:39:00|2388|Y|391|3564||comment.entry.simple|нннннн||2018-01-11 11:39:00|2388|
899|2018-01-12 06:52:00|2452|N|454|3598||comment.entry.simple|нннннннннCOSTAнннннннн||2018-01-19 07:32:00|2452|
900|2018-01-15 07:49:00|2392|Y|457|3624||comment.entry.simple|нн||2018-01-15 07:49:00|2392|
901|2018-01-15 07:49:00|2392|Y|457|3625||comment.entry.simple|нн||2018-01-15 07:49:00|2392|
902|2018-01-15 07:53:00|2392|Y|457|3626||comment.entry.simple|gary+irisнннн||2018-01-15 07:53:00|2392|
903|2018-01-15 07:54:00|2392|Y|457|3627||comment.entry.simple|gary+irisннн||2018-01-15 07:54:00|2392|
904|2018-01-15 07:55:00|2392|Y|457|3628||comment.entry.simple|ннннннн||2018-01-15 07:55:00|2392|
905|2018-01-15 08:13:00|2392|Y|457|3629||comment.entry.simple|ннннн||2018-01-15 08:13:00|2392|
906|2018-01-15 08:13:00|2392|Y|457|3630||comment.entry.simple|ннн||2018-01-15 08:13:00|2392|
907|2018-01-15 08:14:00|2392|Y|457|3631||comment.entry.simple|ннн||2018-01-15 08:14:00|2392|
908|2018-01-15 08:15:00|2392|Y|457|3632||comment.entry.simple|нн||2018-01-15 08:15:00|2392|
909|2018-01-15 08:15:00|2392|Y|457|3633||comment.entry.simple|ннн||2018-01-15 08:15:00|2392|
910|2018-01-15 08:16:00|2392|Y|457|3634||comment.entry.simple|нн||2018-01-15 08:16:00|2392|
911|2018-01-15 08:16:00|2392|Y|457|3635||comment.entry.simple|ннн*2||2018-01-15 08:16:00|2392|
912|2018-01-15 08:16:00|2392|Y|457|3636||comment.entry.simple|A4*5||2018-01-15 08:16:00|2392|
913|2018-01-15 08:17:00|2392|Y|457|3637||comment.entry.simple|нн||2018-01-15 08:17:00|2392|
914|2018-01-15 08:18:00|2392|Y|457|3638||comment.entry.simple|нн||2018-01-15 08:18:00|2392|
915|2018-01-15 08:18:00|2392|Y|457|3639||comment.entry.simple|нн||2018-01-15 08:18:00|2392|
916|2018-01-15 08:19:00|2392|Y|457|3640||comment.entry.simple|нннн||2018-01-15 08:19:00|2392|
917|2018-01-15 08:22:00|2392|Y|457|3641||comment.entry.simple|нн||2018-01-15 08:22:00|2392|
918|2018-01-16 04:34:00|2388|Y|391|3805||comment.entry.simple|ннннн||2018-01-16 04:34:00|2388|
919|2018-01-16 04:40:00|2388|Y|391|3806||comment.entry.simple|нннннн||2018-01-16 04:40:00|2388|
920|2018-01-16 04:48:00|2388|Y|391|3807||comment.entry.simple|нннннн||2018-01-16 04:48:00|2388|
921|2018-01-16 04:51:00|2388|Y|391|3808||comment.entry.simple|vicннннннн||2018-01-16 04:51:00|2388|
922|2018-01-16 04:56:00|2388|Y|391|3809||comment.entry.simple|ннннннн||2018-01-16 04:56:00|2388|
923|2018-01-16 06:26:00|2445|Y|105||5678|comment.report.simple|нннннн, ннннннннннннннннн ннннннннн||2018-01-16 06:26:00|2445|
924|2018-01-16 06:31:00|2451|Y|105|381||comment.entry.simple|Tenyн130  KKн190  Fannyн125  Yvesн110  Cindyн181.1||2018-01-16 06:31:00|2451|
925|2018-01-16 08:24:00|2405|Y|462|3817||comment.entry.simple|Marida visit||2018-01-16 08:24:00|2405|
926|2018-01-16 08:26:00|2405|Y|462|3818||comment.entry.simple|with store staffs||2018-01-16 08:26:00|2405|
927|2018-01-16 08:30:00|2405|Y|462|3819||comment.entry.simple|coffee with Marida||2018-01-16 08:30:00|2405|
928|2018-01-16 08:35:00|2405|Y|462|3820||comment.entry.simple|Lunch (HQ 4 person, local 3 person)||2018-01-31 10:42:00|2405|
930|2018-01-17 10:04:00|2352|Y|474|3898||comment.entry.simple|3ннн1н8-10н||2018-01-17 10:04:00|2352|
931|2018-01-17 10:09:00|2352|Y|474|3899||comment.entry.simple|н-нннн86н;нннн-нн;нннн-н||2018-01-17 10:09:00|2352|
932|2018-01-19 07:17:00|2452|N|454|3594||comment.entry.simple|Joyнннннннн ннннннннннннннн||2018-01-19 07:32:00|2452|
933|2018-01-19 07:58:00|2445|Y|454||5890|comment.report.simple|нннннннннннн+ннннннн, ннн||2018-01-19 07:58:00|2445|
934|2018-01-19 09:08:00|2367|N|394|3923||comment.entry.simple|ннннннн||2018-02-27 09:46:00|2367|
935|2018-01-19 09:09:00|2367|N|394|3924||comment.entry.simple|нн11н+1нннн||2018-02-27 09:46:00|2367|
936|2018-01-19 09:09:00|2367|N|394|3925||comment.entry.simple|Markнннн||2018-02-27 09:46:00|2367|
937|2018-01-19 09:13:00|2367|N|394|3926||comment.entry.simple|ннннн+нн+ннннн||2018-02-27 09:46:00|2367|
938|2018-01-19 09:14:00|2367|N|394|3927||comment.entry.simple|нннннн||2018-02-27 09:46:00|2367|
939|2018-01-19 10:02:00|2414|N|483|3932||comment.entry.simple|coffee||2018-01-19 10:06:00|2414|
940|2018-01-19 10:02:00|2414|N|483|3933||comment.entry.simple|lunch||2018-01-19 10:06:00|2414|
941|2018-01-19 10:03:00|2414|N|483|3934||comment.entry.simple|Dinner||2018-01-19 10:06:00|2414|
942|2018-01-19 10:05:00|2414|N|483|3940||comment.entry.simple|dinner||2018-01-19 10:06:00|2414|
943|2018-01-19 10:20:00|2414|Y|483|3935||comment.entry.simple|lunch||2018-01-19 10:20:00|2414|
944|2018-01-19 10:20:00|2414|Y|483|3937||comment.entry.simple|lunch||2018-01-19 10:20:00|2414|
950|2018-01-20 07:58:00|2354|Y|486|||comment.report.simple|ннннHZT-Samнн||2018-01-20 07:58:00|2354|
952|2018-01-20 08:10:00|2354|Y|487|||comment.report.simple|ннннHZT-LINA||2018-01-20 08:10:00|2354|
953|2018-01-20 09:09:00|2343|N|488|3959||comment.entry.simple|нннннн||2018-02-17 05:11:00|2343|
954|2018-01-20 09:10:00|2343|N|488|3960||comment.entry.simple|нннн||2018-02-17 05:11:00|2343|
955|2018-01-22 01:47:00|2439|N|493|4013||comment.entry.simple|HOME - Pudong airport||2018-01-22 08:09:00|2439|
956|2018-01-22 01:49:00|2439|N|493|4014||comment.entry.simple|break fast with press||2018-01-22 08:09:00|2439|
957|2018-01-22 01:52:00|2439|N|493|4015||comment.entry.simple|breakfast with watch press||2018-01-22 08:09:00|2439|
958|2018-01-22 01:54:00|2439|N|493|4016||comment.entry.simple|hotel - showroom||2018-01-22 08:09:00|2439|
959|2018-01-22 01:56:00|2439|N|493|4017||comment.entry.simple|showroom - hotel||2018-01-22 08:09:00|2439|
960|2018-01-22 01:57:00|2439|N|493|4018||comment.entry.simple|hotel - airport||2018-01-22 08:09:00|2439|
961|2018-01-22 01:58:00|2439|N|493|4019||comment.entry.simple|dinner - Paul||2018-01-22 08:09:00|2439|
962|2018-01-22 01:58:00|2439|N|493|4020||comment.entry.simple|pudong - home||2018-01-22 08:09:00|2439|
963|2018-01-22 02:02:00|2439|N|493|4021||comment.entry.simple|hotel + city tax||2018-01-22 08:09:00|2439|
965|2018-01-22 02:11:00|2362|N|495|||comment.report.simple|lacy ннCJнн||2018-02-06 04:00:00|2362|
966|2018-01-22 02:13:00|2362|N|495|4024||comment.entry.simple|нн||2018-02-06 04:00:00|2362|
967|2018-01-22 02:15:00|2362|N|495|4025||comment.entry.simple|нннннн||2018-02-06 04:00:00|2362|
968|2018-01-22 02:15:00|2362|N|495|4026||comment.entry.simple|нннннн||2018-02-06 04:00:00|2362|
970|2018-01-22 02:25:00|2362|N|497|||comment.report.simple|cecilia ннVMнн||2018-02-06 03:59:00|2362|
971|2018-01-22 02:28:00|2362|N|497|4028||comment.entry.simple|Hotelнн||2018-02-06 03:59:00|2362|
972|2018-01-22 02:31:00|2362|N|497|4029||comment.entry.simple|ннннннн||2018-02-06 03:59:00|2362|
973|2018-01-22 02:35:00|2362|N|497|4030||comment.entry.simple|ннннннн||2018-02-06 03:59:00|2362|
974|2018-01-22 02:37:00|2362|N|497|4031||comment.entry.simple|17.18ннн||2018-02-06 03:59:00|2362|
975|2018-01-22 03:21:00|2388|Y|391|4047||comment.entry.simple|ннн||2018-01-22 03:21:00|2388|
976|2018-01-22 03:24:00|2388|Y|391|4048||comment.entry.simple|нннннн||2018-01-22 03:24:00|2388|
977|2018-01-22 03:30:00|2388|Y|391|4049||comment.entry.simple|нннннн||2018-01-22 03:30:00|2388|
978|2018-01-22 03:52:00|2388|Y|391|4060||comment.entry.simple|ннннн||2018-01-22 03:52:00|2388|
979|2018-01-22 03:58:00|2388|Y|391|4065||comment.entry.simple|11-12нннн||2018-01-22 03:58:00|2388|
980|2018-01-22 04:09:00|2438|Y|500|4067||comment.entry.simple|Farewell dinner with Elissa Jiang||2018-01-22 04:09:00|2438|
981|2018-01-22 04:12:00|2388|Y|391|4068||comment.entry.simple|ннннн||2018-01-22 04:12:00|2388|
982|2018-01-22 05:57:00|2416|N|480|4079||comment.entry.simple|Dinner with Sharon & Zhenzhen||2018-01-24 02:26:00|2416|
983|2018-01-22 06:08:00|2416|Y|501|4087||comment.entry.simple|VM Team Dinner||2018-01-22 06:08:00|2416|
984|2018-01-22 06:09:00|2416|Y|501|4088||comment.entry.simple|VM Training Lunch with Aaron||2018-01-22 06:09:00|2416|
985|2018-01-22 06:09:00|2416|Y|501|4089||comment.entry.simple|VM Training Dinner with Sharon, Cherrie & Gina||2018-01-22 06:09:00|2416|
986|2018-01-22 07:42:00|2431|Y|442|4103||comment.entry.simple|Home - China Mobile||2018-01-22 07:42:00|2431|
987|2018-01-22 07:43:00|2431|Y|442|4104||comment.entry.simple|Office - China Mobile||2018-01-22 07:43:00|2431|
988|2018-01-22 07:45:00|2431|Y|442|4105||comment.entry.simple|China Mobile - Office||2018-01-22 07:45:00|2431|
989|2018-01-22 08:10:00|2446|Y|505|4112||comment.entry.simple|1 invoice including room cost and room service cost||2018-01-22 08:10:00|2446|
990|2018-01-22 08:13:00|2446|Y|505|4111||comment.entry.simple|1 invoice including room cost and room service cost||2018-01-22 08:13:00|2446|
991|2018-01-22 08:17:00|2446|Y|505|4115||comment.entry.simple|no invoice, replaced by taxi invoice||2018-01-22 08:17:00|2446|
992|2018-01-22 08:21:00|2446|Y|505|4117||comment.entry.simple|No invoice, replaced by taxi invoice||2018-01-22 08:21:00|2446|
993|2018-01-23 06:50:00|2348|Y|510|||comment.report.simple|1нEmma+Sophia ннн-нннннн  2ннннн-нннн||2018-01-23 06:50:00|2348|
994|2018-01-23 06:54:00|2348|Y|510|4129||comment.entry.simple|Emma+Sophia нннн-нннн/нннннн-нннн||2018-01-23 06:54:00|2348|
995|2018-01-23 06:58:00|2348|Y|510|4130||comment.entry.simple|emma+sophia нннн-нннн-нн||2018-01-23 06:58:00|2348|
996|2018-01-23 07:07:00|2348|Y|510|4131||comment.entry.simple|1н1н8нSophia+Emmaнннн240;2н1н9нSophia+Emmaннн120; 3н1н10нSophia+Emmaннн96||2018-01-23 07:07:00|2348|
997|2018-01-23 09:56:00|2423|Y|499||6089|comment.report.simple|1. 694 airline fees нннcompany paid;2. 1н9ннн114нннннн;3. нннннннн||2018-01-23 09:56:00|2423|
998|2018-01-24 02:26:00|2423|Y|480||6106|comment.report.simple|ннннн||2018-01-24 02:26:00|2423|
999|2018-01-24 10:32:00|2388|Y|391|4164||comment.entry.simple|ннннн||2018-01-24 10:32:00|2388|
1000|2018-01-25 05:23:00|2348|Y|510|4165||comment.entry.simple|Emma/Sophiaнн-нннннннн||2018-01-25 05:23:00|2348|
1001|2018-01-25 10:15:00|2440|Y|520|4175||comment.entry.simple|from home to airport||2018-01-25 10:15:00|2440|
1002|2018-01-25 10:21:00|2440|Y|520|4176||comment.entry.simple|from airport to hotel||2018-01-25 10:21:00|2440|
1003|2018-01-25 10:21:00|2440|Y|520|4177||comment.entry.simple|from hotel to showroom||2018-01-25 10:21:00|2440|
1004|2018-01-25 10:23:00|2440|Y|520|4179||comment.entry.simple|from dinner back to hotel||2018-01-25 10:23:00|2440|
1005|2018-01-25 10:23:00|2440|Y|520|4178||comment.entry.simple|from showroom to dinner||2018-01-25 10:23:00|2440|
