14988|44|SUCCESS|2019-02-20 11:12:00||2019-02-20 11:12:00
14989|8|RUNNING|2019-02-21 11:05:00||2019-02-21 11:05:00
14990|44|SUCCESS|2019-02-21 11:12:00||2019-02-21 11:12:00
14991|8|RUNNING|2019-02-22 11:04:00||2019-02-22 11:04:00
14992|44|SUCCESS|2019-02-22 11:12:00||2019-02-22 11:12:00
14993|8|RUNNING|2019-02-23 11:09:00||2019-02-23 11:09:00
14994|44|SUCCESS|2019-02-23 11:25:00||2019-02-23 11:25:00
14995|8|RUNNING|2019-02-24 11:08:00||2019-02-24 11:08:00
14996|44|SUCCESS|2019-02-24 11:23:00||2019-02-24 11:24:00
14997|8|RUNNING|2019-02-25 11:03:00||2019-02-25 11:03:00
14998|44|SUCCESS|2019-02-25 11:10:00||2019-02-25 11:10:00
14999|8|RUNNING|2019-02-26 11:04:00||2019-02-26 11:04:00
15000|44|SUCCESS|2019-02-26 11:10:00||2019-02-26 11:10:00
15001|8|RUNNING|2019-02-27 11:05:00||2019-02-27 11:05:00
15002|44|SUCCESS|2019-02-27 11:11:00||2019-02-27 11:12:00
15003|8|RUNNING|2019-02-28 11:05:00||2019-02-28 11:05:00
15004|44|SUCCESS|2019-02-28 11:13:00||2019-02-28 11:13:00
15005|8|RUNNING|2019-03-01 11:03:00||2019-03-01 11:03:00
15006|44|SUCCESS|2019-03-01 11:09:00||2019-03-01 11:09:00
15007|8|RUNNING|2019-03-02 11:09:00||2019-03-02 11:09:00
15008|44|SUCCESS|2019-03-02 11:28:00||2019-03-02 11:28:00
16007|8|RUNNING|2019-03-03 11:06:00||2019-03-03 11:06:00
16008|44|SUCCESS|2019-03-03 11:07:00||2019-03-03 11:07:00
16009|8|RUNNING|2019-03-04 11:03:00||2019-03-04 11:03:00
16010|44|SUCCESS|2019-03-04 11:09:00||2019-03-04 11:09:00
16011|8|RUNNING|2019-03-05 11:04:00||2019-03-05 11:04:00
16012|44|SUCCESS|2019-03-05 11:09:00||2019-03-05 11:09:00
16013|8|RUNNING|2019-03-06 11:04:00||2019-03-06 11:04:00
16014|44|SUCCESS|2019-03-06 11:12:00||2019-03-06 11:12:00
16015|8|RUNNING|2019-03-07 11:03:00||2019-03-07 11:03:00
16016|44|SUCCESS|2019-03-07 11:09:00||2019-03-07 11:09:00
16017|8|RUNNING|2019-03-08 11:02:00||2019-03-08 11:02:00
16018|44|SUCCESS|2019-03-08 11:07:00||2019-03-08 11:07:00
16019|8|RUNNING|2019-03-09 11:03:00||2019-03-09 11:03:00
16020|44|SUCCESS|2019-03-09 11:17:00||2019-03-09 11:17:00
16021|8|RUNNING|2019-03-10 10:08:00||2019-03-10 10:08:00
16022|44|SUCCESS|2019-03-10 10:09:00||2019-03-10 10:09:00
16023|8|RUNNING|2019-03-11 10:04:00||2019-03-11 10:04:00
16024|44|SUCCESS|2019-03-11 10:11:00||2019-03-11 10:11:00
16025|8|RUNNING|2019-03-12 10:02:00||2019-03-12 10:02:00
16026|44|SUCCESS|2019-03-12 10:06:00||2019-03-12 10:06:00
16027|8|RUNNING|2019-03-13 10:04:00||2019-03-13 10:04:00
16028|44|SUCCESS|2019-03-13 10:13:00||2019-03-13 10:13:00
16029|8|RUNNING|2019-03-14 10:05:00||2019-03-14 10:05:00
16030|44|SUCCESS|2019-03-14 10:12:00||2019-03-14 10:12:00
16031|8|RUNNING|2019-03-15 10:05:00||2019-03-15 10:05:00
16032|44|SUCCESS|2019-03-15 10:15:00||2019-03-15 10:15:00
16033|8|RUNNING|2019-03-16 10:04:00||2019-03-16 10:04:00
16034|44|SUCCESS|2019-03-16 10:22:00||2019-03-16 10:22:00
16035|8|RUNNING|2019-03-17 10:01:00||2019-03-17 10:01:00
16036|44|SUCCESS|2019-03-17 10:04:00||2019-03-17 10:04:00
16037|8|RUNNING|2019-03-18 10:03:00||2019-03-18 10:03:00
16038|44|SUCCESS|2019-03-18 10:11:00||2019-03-18 10:11:00
16039|8|RUNNING|2019-03-19 10:04:00||2019-03-19 10:04:00
16040|44|SUCCESS|2019-03-19 10:13:00||2019-03-19 10:13:00
16041|8|RUNNING|2019-03-20 10:05:00||2019-03-20 10:05:00
16042|44|SUCCESS|2019-03-20 10:13:00||2019-03-20 10:14:00
16043|8|RUNNING|2019-03-21 10:03:00||2019-03-21 10:03:00
16044|44|SUCCESS|2019-03-21 10:11:00||2019-03-21 10:12:00
16045|8|RUNNING|2019-03-22 10:05:00||2019-03-22 10:05:00
16046|44|SUCCESS|2019-03-22 10:12:00||2019-03-22 10:12:00
16047|8|RUNNING|2019-03-23 10:06:00||2019-03-23 10:06:00
16048|44|SUCCESS|2019-03-23 10:13:00||2019-03-23 10:13:00
16049|8|RUNNING|2019-03-24 10:06:00||2019-03-24 10:06:00
16050|44|SUCCESS|2019-03-24 10:18:00||2019-03-24 10:18:00
16051|8|RUNNING|2019-03-25 10:04:00||2019-03-25 10:04:00
16052|44|SUCCESS|2019-03-25 10:13:00||2019-03-25 10:13:00
16053|8|RUNNING|2019-03-26 10:05:00||2019-03-26 10:05:00
16054|44|SUCCESS|2019-03-26 10:13:00||2019-03-26 10:13:00
16055|8|RUNNING|2019-03-27 10:06:00||2019-03-27 10:06:00
16056|44|SUCCESS|2019-03-27 10:12:00||2019-03-27 10:12:00
16057|8|RUNNING|2019-03-28 10:05:00||2019-03-28 10:05:00
16058|44|SUCCESS|2019-03-28 10:16:00||2019-03-28 10:16:00
16059|8|RUNNING|2019-03-29 03:06:00||2019-03-29 03:06:00
16060|44|SUCCESS|2019-03-29 04:03:00||2019-03-29 04:03:00
16061|8|RUNNING|2019-03-29 10:17:00||2019-03-29 10:17:00
16062|44|SUCCESS|2019-03-29 12:43:00||2019-03-29 12:43:00
16063|8|RUNNING|2019-03-30 10:04:00||2019-03-30 10:04:00
16064|44|SUCCESS|2019-03-30 10:13:00||2019-03-30 10:13:00
16065|8|RUNNING|2019-03-31 10:04:00||2019-03-31 10:04:00
16066|44|SUCCESS|2019-03-31 10:18:00||2019-03-31 10:19:00
16067|8|RUNNING|2019-04-01 10:05:00||2019-04-01 10:05:00
16068|44|SUCCESS|2019-04-01 10:12:00||2019-04-01 10:12:00
16069|8|RUNNING|2019-04-02 10:04:00||2019-04-02 10:04:00
16070|44|SUCCESS|2019-04-02 10:12:00||2019-04-02 10:12:00
16071|8|RUNNING|2019-04-03 10:18:00||2019-04-03 10:18:00
16072|44|SUCCESS|2019-04-03 10:18:00||2019-04-03 10:19:00
16073|8|RUNNING|2019-04-04 10:04:00||2019-04-04 10:04:00
16074|44|SUCCESS|2019-04-04 10:11:00||2019-04-04 10:11:00
16075|8|RUNNING|2019-04-05 10:04:00||2019-04-05 10:04:00
16076|44|SUCCESS|2019-04-05 10:11:00||2019-04-05 10:11:00
16077|8|RUNNING|2019-04-06 10:05:00||2019-04-06 10:05:00
16078|44|SUCCESS|2019-04-06 10:12:00||2019-04-06 10:12:00
16079|8|RUNNING|2019-04-07 10:06:00||2019-04-07 10:06:00
16080|44|SUCCESS|2019-04-07 10:18:00||2019-04-07 10:18:00
16081|8|RUNNING|2019-04-08 10:04:00||2019-04-08 10:04:00
16082|44|SUCCESS|2019-04-08 10:10:00||2019-04-08 10:10:00
16083|8|RUNNING|2019-04-09 10:07:00||2019-04-09 10:07:00
16084|44|SUCCESS|2019-04-09 10:09:00||2019-04-09 10:09:00
16085|8|RUNNING|2019-04-10 10:05:00||2019-04-10 10:05:00
16086|44|SUCCESS|2019-04-10 10:11:00||2019-04-10 10:11:00
16087|8|RUNNING|2019-04-11 10:04:00||2019-04-11 10:04:00
16088|44|SUCCESS|2019-04-11 10:11:00||2019-04-11 10:11:00
16089|8|RUNNING|2019-04-12 10:04:00||2019-04-12 10:04:00
16090|44|SUCCESS|2019-04-12 10:10:00||2019-04-12 10:10:00
16091|8|RUNNING|2019-04-13 10:06:00||2019-04-13 10:06:00
16092|44|SUCCESS|2019-04-13 10:14:00||2019-04-13 10:14:00
16093|8|RUNNING|2019-04-14 10:04:00||2019-04-14 10:04:00
16094|44|SUCCESS|2019-04-14 10:09:00||2019-04-14 10:09:00
16095|8|RUNNING|2019-04-15 10:03:00||2019-04-15 10:03:00
16096|44|SUCCESS|2019-04-15 10:09:00||2019-04-15 10:10:00
16097|8|RUNNING|2019-04-16 10:04:00||2019-04-16 10:04:00
16098|44|SUCCESS|2019-04-16 10:10:00||2019-04-16 10:11:00
16099|8|RUNNING|2019-04-17 10:04:00||2019-04-17 10:04:00
16100|44|SUCCESS|2019-04-17 10:10:00||2019-04-17 10:10:00
16101|8|RUNNING|2019-04-18 11:09:00||2019-04-18 11:09:00
16102|44|SUCCESS|2019-04-18 11:09:00||2019-04-18 11:09:00
16103|8|RUNNING|2019-04-19 10:13:00||2019-04-19 10:13:00
16104|44|SUCCESS|2019-04-19 10:15:00||2019-04-19 10:16:00
16105|8|RUNNING|2019-04-20 15:38:00||2019-04-20 15:38:00
16106|44|SUCCESS|2019-04-20 15:55:00||2019-04-20 15:55:00
16107|8|RUNNING|2019-04-21 10:08:00||2019-04-21 10:08:00
16108|44|SUCCESS|2019-04-21 10:24:00||2019-04-21 10:24:00
16109|8|RUNNING|2019-04-22 10:03:00||2019-04-22 10:03:00
16110|44|SUCCESS|2019-04-22 10:05:00||2019-04-22 10:05:00
16111|8|RUNNING|2019-04-23 10:01:00||2019-04-23 10:01:00
16112|44|SUCCESS|2019-04-23 10:05:00||2019-04-23 10:05:00
16113|8|RUNNING|2019-04-24 10:02:00||2019-04-24 10:02:00
16114|44|SUCCESS|2019-04-24 10:06:00||2019-04-24 10:06:00
16115|8|RUNNING|2019-04-25 10:04:00||2019-04-25 10:04:00
16116|44|SUCCESS|2019-04-25 10:11:00||2019-04-25 10:11:00
16117|8|RUNNING|2019-04-26 10:03:00||2019-04-26 10:03:00
16118|44|SUCCESS|2019-04-26 10:11:00||2019-04-26 10:11:00
16119|8|RUNNING|2019-04-27 10:03:00||2019-04-27 10:03:00
16120|44|SUCCESS|2019-04-27 10:11:00||2019-04-27 10:11:00
16121|8|RUNNING|2019-04-28 10:08:00||2019-04-28 10:08:00
16122|44|SUCCESS|2019-04-28 10:21:00||2019-04-28 10:21:00
16123|8|RUNNING|2019-04-29 10:04:00||2019-04-29 10:04:00
16124|44|SUCCESS|2019-04-29 10:08:00||2019-04-29 10:08:00
16125|8|RUNNING|2019-04-30 10:04:00||2019-04-30 10:04:00
16126|44|SUCCESS|2019-04-30 10:10:00||2019-04-30 10:10:00
16127|8|RUNNING|2019-05-01 10:02:00||2019-05-01 10:02:00
16128|44|SUCCESS|2019-05-01 10:05:00||2019-05-01 10:05:00
16129|8|RUNNING|2019-05-02 10:04:00||2019-05-02 10:04:00
16130|44|SUCCESS|2019-05-02 10:08:00||2019-05-02 10:08:00
16131|8|RUNNING|2019-05-03 10:04:00||2019-05-03 10:04:00
16132|44|SUCCESS|2019-05-03 10:09:00||2019-05-03 10:09:00
16133|8|RUNNING|2019-05-04 10:02:00||2019-05-04 10:02:00
16134|44|SUCCESS|2019-05-04 10:09:00||2019-05-04 10:09:00
17133|8|RUNNING|2019-05-05 10:32:00||2019-05-05 10:32:00
17134|44|SUCCESS|2019-05-05 10:32:00||2019-05-05 10:32:00
17135|8|RUNNING|2019-05-06 10:37:00||2019-05-06 10:37:00
17136|44|SUCCESS|2019-05-06 11:04:00||2019-05-06 11:04:00
17137|8|RUNNING|2019-05-07 10:04:00||2019-05-07 10:04:00
17138|44|SUCCESS|2019-05-07 10:09:00||2019-05-07 10:09:00
17139|8|RUNNING|2019-05-08 10:04:00||2019-05-08 10:04:00
17140|44|SUCCESS|2019-05-08 10:11:00||2019-05-08 10:11:00
17141|8|RUNNING|2019-05-09 10:02:00||2019-05-09 10:02:00
17142|44|SUCCESS|2019-05-09 10:05:00||2019-05-09 10:06:00
17143|8|RUNNING|2019-05-10 10:04:00||2019-05-10 10:04:00
17144|44|SUCCESS|2019-05-10 10:13:00||2019-05-10 10:13:00
17145|8|RUNNING|2019-05-11 10:25:00||2019-05-11 10:25:00
17146|44|SUCCESS|2019-05-11 10:25:00||2019-05-11 10:25:00
17147|8|RUNNING|2019-05-13 03:49:00||2019-05-13 03:49:00
17148|44|SUCCESS|2019-05-13 03:49:00||2019-05-13 03:49:00
17149|8|RUNNING|2019-05-14 02:26:00||2019-05-14 02:26:00
17150|44|SUCCESS|2019-05-14 02:49:00||2019-05-14 02:49:00
17151|8|RUNNING|2019-05-14 15:07:00||2019-05-14 15:07:00
17152|44|SUCCESS|2019-05-14 15:07:00||2019-05-14 15:07:00
17153|8|RUNNING|2019-05-15 10:03:00||2019-05-15 10:03:00
17154|44|SUCCESS|2019-05-15 10:09:00||2019-05-15 10:09:00
17155|8|RUNNING|2019-05-16 10:03:00||2019-05-16 10:03:00
17156|44|SUCCESS|2019-05-16 10:09:00||2019-05-16 10:09:00
17157|8|RUNNING|2019-05-17 10:04:00||2019-05-17 10:04:00
17158|44|SUCCESS|2019-05-17 10:09:00||2019-05-17 10:09:00
17159|8|RUNNING|2019-05-18 10:04:00||2019-05-18 10:04:00
17160|44|SUCCESS|2019-05-18 10:10:00||2019-05-18 10:10:00
18159|8|RUNNING|2019-05-19 10:01:00||2019-05-19 10:01:00
18160|44|SUCCESS|2019-05-19 10:04:00||2019-05-19 10:04:00
18161|8|RUNNING|2019-05-20 10:03:00||2019-05-20 10:03:00
18162|44|SUCCESS|2019-05-20 10:07:00||2019-05-20 10:07:00
18163|8|RUNNING|2019-05-21 10:04:00||2019-05-21 10:04:00
18164|44|SUCCESS|2019-05-21 10:08:00||2019-05-21 10:08:00
18165|8|RUNNING|2019-05-22 10:04:00||2019-05-22 10:04:00
18166|44|SUCCESS|2019-05-22 10:09:00||2019-05-22 10:09:00
18167|8|RUNNING|2019-05-23 10:04:00||2019-05-23 10:04:00
18168|44|SUCCESS|2019-05-23 10:09:00||2019-05-23 10:09:00
18169|8|RUNNING|2019-05-24 10:04:00||2019-05-24 10:04:00
18170|44|SUCCESS|2019-05-24 10:09:00||2019-05-24 10:09:00
18171|8|RUNNING|2019-05-25 10:01:00||2019-05-25 10:01:00
18172|44|SUCCESS|2019-05-25 10:04:00||2019-05-25 10:04:00
18173|8|RUNNING|2019-05-26 10:04:00||2019-05-26 10:04:00
18174|44|SUCCESS|2019-05-26 10:09:00||2019-05-26 10:09:00
18175|8|RUNNING|2019-05-27 10:03:00||2019-05-27 10:03:00
18176|44|SUCCESS|2019-05-27 10:07:00||2019-05-27 10:07:00
18177|8|RUNNING|2019-05-28 10:03:00||2019-05-28 10:03:00
18178|44|SUCCESS|2019-05-28 10:07:00||2019-05-28 10:07:00
18179|8|RUNNING|2019-05-29 10:03:00||2019-05-29 10:03:00
18180|44|SUCCESS|2019-05-29 10:07:00||2019-05-29 10:07:00
18181|8|RUNNING|2019-05-30 10:02:00||2019-05-30 10:02:00
18182|44|SUCCESS|2019-05-30 10:05:00||2019-05-30 10:05:00
18183|8|RUNNING|2019-05-31 10:04:00||2019-05-31 10:04:00
18184|44|SUCCESS|2019-05-31 10:09:00||2019-05-31 10:09:00
18185|8|RUNNING|2019-06-01 10:04:00||2019-06-01 10:04:00
18186|44|SUCCESS|2019-06-01 10:09:00||2019-06-01 10:09:00
19185|8|RUNNING|2019-06-02 10:05:00||2019-06-02 10:05:00
19186|44|SUCCESS|2019-06-02 10:08:00||2019-06-02 10:08:00
19187|8|RUNNING|2019-06-03 10:04:00||2019-06-03 10:04:00
19188|44|SUCCESS|2019-06-03 10:10:00||2019-06-03 10:10:00
19189|8|RUNNING|2019-06-04 10:06:00||2019-06-04 10:06:00
19190|44|SUCCESS|2019-06-04 10:07:00||2019-06-04 10:07:00
19191|8|RUNNING|2019-06-05 10:09:00||2019-06-05 10:09:00
19192|44|SUCCESS|2019-06-05 10:09:00||2019-06-05 10:09:00
19193|8|RUNNING|2019-06-06 10:04:00||2019-06-06 10:04:00
19194|44|SUCCESS|2019-06-06 10:08:00||2019-06-06 10:08:00
19195|8|RUNNING|2019-06-07 10:03:00||2019-06-07 10:03:00
19196|44|SUCCESS|2019-06-07 10:08:00||2019-06-07 10:08:00
19197|8|RUNNING|2019-06-08 10:03:00||2019-06-08 10:03:00
19198|44|SUCCESS|2019-06-08 10:06:00||2019-06-08 10:07:00
19199|8|RUNNING|2019-06-09 10:04:00||2019-06-09 10:04:00
19200|44|SUCCESS|2019-06-09 10:09:00||2019-06-09 10:09:00
19201|8|RUNNING|2019-06-10 10:02:00||2019-06-10 10:02:00
19202|44|SUCCESS|2019-06-10 10:06:00||2019-06-10 10:06:00
19203|8|RUNNING|2019-06-11 10:05:00||2019-06-11 10:05:00
19204|44|SUCCESS|2019-06-11 10:07:00||2019-06-11 10:07:00
19205|8|RUNNING|2019-06-12 10:04:00||2019-06-12 10:04:00
19206|44|SUCCESS|2019-06-12 10:09:00||2019-06-12 10:09:00
19207|8|RUNNING|2019-06-13 10:03:00||2019-06-13 10:03:00
19208|44|SUCCESS|2019-06-13 10:08:00||2019-06-13 10:08:00
19209|8|RUNNING|2019-06-14 10:03:00||2019-06-14 10:03:00
19210|44|SUCCESS|2019-06-14 10:09:00||2019-06-14 10:09:00
19211|8|RUNNING|2019-06-15 10:03:00||2019-06-15 10:03:00
19212|44|SUCCESS|2019-06-15 10:05:00||2019-06-15 10:05:00
19213|8|RUNNING|2019-06-16 10:03:00||2019-06-16 10:03:00
19214|44|SUCCESS|2019-06-16 10:06:00||2019-06-16 10:06:00
19215|8|RUNNING|2019-06-17 10:04:00||2019-06-17 10:04:00
19216|44|SUCCESS|2019-06-17 10:08:00||2019-06-17 10:08:00
19217|8|RUNNING|2019-06-18 10:05:00||2019-06-18 10:05:00
19218|44|SUCCESS|2019-06-18 10:08:00||2019-06-18 10:08:00
19219|8|RUNNING|2019-06-19 10:03:00||2019-06-19 10:03:00
19220|44|SUCCESS|2019-06-19 10:05:00||2019-06-19 10:05:00
19221|8|RUNNING|2019-06-20 10:04:00||2019-06-20 10:04:00
19222|44|SUCCESS|2019-06-20 10:09:00||2019-06-20 10:09:00
19223|8|RUNNING|2019-06-21 10:04:00||2019-06-21 10:04:00
19224|44|SUCCESS|2019-06-21 10:10:00||2019-06-21 10:10:00
19225|8|RUNNING|2019-06-22 10:03:00||2019-06-22 10:03:00
19226|44|SUCCESS|2019-06-22 10:08:00||2019-06-22 10:08:00
19227|8|RUNNING|2019-06-23 10:10:00||2019-06-23 10:10:00
19228|44|SUCCESS|2019-06-23 10:21:00||2019-06-23 10:21:00
19229|8|RUNNING|2019-06-24 10:03:00||2019-06-24 10:03:00
19230|44|SUCCESS|2019-06-24 10:07:00||2019-06-24 10:07:00
19231|8|RUNNING|2019-06-25 10:04:00||2019-06-25 10:04:00
19232|44|SUCCESS|2019-06-25 10:09:00||2019-06-25 10:09:00
19233|8|RUNNING|2019-06-26 10:04:00||2019-06-26 10:04:00
19234|44|SUCCESS|2019-06-26 10:09:00||2019-06-26 10:09:00
19235|8|RUNNING|2019-06-27 10:05:00||2019-06-27 10:05:00
19236|44|SUCCESS|2019-06-27 10:11:00||2019-06-27 10:11:00
19237|8|RUNNING|2019-06-28 10:04:00||2019-06-28 10:04:00
19238|44|SUCCESS|2019-06-28 10:10:00||2019-06-28 10:11:00
19239|8|RUNNING|2019-06-29 10:03:00||2019-06-29 10:03:00
19240|44|SUCCESS|2019-06-29 10:07:00||2019-06-29 10:08:00
20239|8|RUNNING|2019-06-30 10:03:00||2019-06-30 10:03:00
20240|44|SUCCESS|2019-06-30 10:07:00||2019-06-30 10:07:00
20241|8|RUNNING|2019-07-01 10:02:00||2019-07-01 10:02:00
20242|44|SUCCESS|2019-07-01 10:06:00||2019-07-01 10:06:00
20243|8|RUNNING|2019-07-02 10:04:00||2019-07-02 10:04:00
20244|44|SUCCESS|2019-07-02 10:10:00||2019-07-02 10:10:00
20245|8|RUNNING|2019-07-03 10:03:00||2019-07-03 10:03:00
20246|44|SUCCESS|2019-07-03 10:09:00||2019-07-03 10:09:00
20247|8|RUNNING|2019-07-04 10:02:00||2019-07-04 10:02:00
20248|44|SUCCESS|2019-07-04 10:03:00||2019-07-04 10:03:00
20249|8|RUNNING|2019-07-05 10:03:00||2019-07-05 10:03:00
20250|44|SUCCESS|2019-07-05 10:08:00||2019-07-05 10:08:00
20251|8|RUNNING|2019-07-06 10:03:00||2019-07-06 10:03:00
20252|44|SUCCESS|2019-07-06 10:08:00||2019-07-06 10:08:00
20253|8|RUNNING|2019-07-07 10:02:00||2019-07-07 10:02:00
20254|44|SUCCESS|2019-07-07 10:04:00||2019-07-07 10:04:00
20255|8|RUNNING|2019-07-08 10:03:00||2019-07-08 10:03:00
20256|44|SUCCESS|2019-07-08 10:08:00||2019-07-08 10:08:00
20257|8|RUNNING|2019-07-09 10:05:00||2019-07-09 10:05:00
20258|44|SUCCESS|2019-07-09 10:14:00||2019-07-09 10:14:00
20259|8|RUNNING|2019-07-10 10:03:00||2019-07-10 10:03:00
20260|44|SUCCESS|2019-07-10 10:09:00||2019-07-10 10:09:00
20261|8|RUNNING|2019-07-11 10:04:00||2019-07-11 10:04:00
20262|44|SUCCESS|2019-07-11 10:09:00||2019-07-11 10:09:00
20263|8|RUNNING|2019-07-12 10:03:00||2019-07-12 10:03:00
20264|44|SUCCESS|2019-07-12 10:09:00||2019-07-12 10:09:00
20265|8|RUNNING|2019-07-13 10:03:00||2019-07-13 10:03:00
20266|44|SUCCESS|2019-07-13 10:07:00||2019-07-13 10:07:00
20267|8|RUNNING|2019-07-14 10:02:00||2019-07-14 10:02:00
20268|44|SUCCESS|2019-07-14 10:06:00||2019-07-14 10:06:00
20269|8|RUNNING|2019-07-15 10:01:00||2019-07-15 10:01:00
20270|44|SUCCESS|2019-07-15 10:06:00||2019-07-15 10:06:00
20271|8|RUNNING|2019-07-16 10:03:00||2019-07-16 10:03:00
20272|44|SUCCESS|2019-07-16 10:11:00||2019-07-16 10:11:00
20273|8|RUNNING|2019-07-17 10:03:00||2019-07-17 10:03:00
20274|44|SUCCESS|2019-07-17 10:08:00||2019-07-17 10:08:00
20275|8|RUNNING|2019-07-18 10:02:00||2019-07-18 10:02:00
20276|44|SUCCESS|2019-07-18 10:05:00||2019-07-18 10:05:00
20277|8|RUNNING|2019-07-19 10:03:00||2019-07-19 10:03:00
20278|44|SUCCESS|2019-07-19 10:06:00||2019-07-19 10:06:00
20279|8|RUNNING|2019-07-20 10:02:00||2019-07-20 10:02:00
20280|44|SUCCESS|2019-07-20 10:06:00||2019-07-20 10:06:00
20281|8|RUNNING|2019-07-21 10:02:00||2019-07-21 10:02:00
20282|44|SUCCESS|2019-07-21 10:06:00||2019-07-21 10:06:00
20283|8|RUNNING|2019-07-22 10:03:00||2019-07-22 10:03:00
20284|44|SUCCESS|2019-07-22 10:06:00||2019-07-22 10:06:00
20285|8|RUNNING|2019-07-23 10:03:00||2019-07-23 10:03:00
20286|44|SUCCESS|2019-07-23 10:06:00||2019-07-23 10:06:00
20287|8|RUNNING|2019-07-24 10:04:00||2019-07-24 10:04:00
20288|44|SUCCESS|2019-07-24 10:07:00||2019-07-24 10:08:00
20289|8|RUNNING|2019-07-25 10:02:00||2019-07-25 10:02:00
20290|44|SUCCESS|2019-07-25 10:05:00||2019-07-25 10:05:00
20291|8|RUNNING|2019-07-26 10:02:00||2019-07-26 10:02:00
20292|44|SUCCESS|2019-07-26 10:02:00||2019-07-26 10:02:00
20293|8|RUNNING|2019-07-27 10:03:00||2019-07-27 10:03:00
20294|44|SUCCESS|2019-07-27 10:06:00||2019-07-27 10:06:00
20295|8|RUNNING|2019-07-28 10:03:00||2019-07-28 10:03:00
20296|44|SUCCESS|2019-07-28 10:06:00||2019-07-28 10:06:00
20297|8|RUNNING|2019-07-29 10:02:00||2019-07-29 10:02:00
20298|44|SUCCESS|2019-07-29 10:06:00||2019-07-29 10:06:00
20299|8|RUNNING|2019-07-30 10:03:00||2019-07-30 10:03:00
20300|44|SUCCESS|2019-07-30 10:07:00||2019-07-30 10:07:00
20301|8|RUNNING|2019-07-31 10:03:00||2019-07-31 10:03:00
20302|44|SUCCESS|2019-07-31 10:03:00||2019-07-31 10:03:00
20303|8|RUNNING|2019-08-01 10:02:00||2019-08-01 10:02:00
20304|44|SUCCESS|2019-08-01 10:05:00||2019-08-01 10:05:00
20305|8|RUNNING|2019-08-02 10:04:00||2019-08-02 10:04:00
20306|44|SUCCESS|2019-08-02 10:09:00||2019-08-02 10:10:00
20307|8|RUNNING|2019-08-03 10:01:00||2019-08-03 10:01:00
20308|44|SUCCESS|2019-08-03 10:02:00||2019-08-03 10:03:00
20309|8|RUNNING|2019-08-04 10:02:00||2019-08-04 10:02:00
20310|44|SUCCESS|2019-08-04 10:03:00||2019-08-04 10:03:00
20311|8|RUNNING|2019-08-05 10:02:00||2019-08-05 10:02:00
20312|44|SUCCESS|2019-08-05 10:04:00||2019-08-05 10:04:00
20313|8|RUNNING|2019-08-06 10:03:00||2019-08-06 10:03:00
20314|44|SUCCESS|2019-08-06 10:04:00||2019-08-06 10:04:00
20315|8|RUNNING|2019-08-07 10:03:00||2019-08-07 10:03:00
20316|44|SUCCESS|2019-08-07 10:05:00||2019-08-07 10:05:00
20317|8|RUNNING|2019-08-08 10:01:00||2019-08-08 10:01:00
20318|44|SUCCESS|2019-08-08 10:03:00||2019-08-08 10:03:00
20319|8|RUNNING|2019-08-09 10:02:00||2019-08-09 10:02:00
20320|44|SUCCESS|2019-08-09 10:03:00||2019-08-09 10:03:00
20321|8|RUNNING|2019-08-10 10:02:00||2019-08-10 10:02:00
20322|44|SUCCESS|2019-08-10 10:03:00||2019-08-10 10:03:00
20323|8|RUNNING|2019-08-11 10:01:00||2019-08-11 10:01:00
20324|44|SUCCESS|2019-08-11 10:03:00||2019-08-11 10:03:00
20325|8|RUNNING|2019-08-12 10:01:00||2019-08-12 10:01:00
20326|44|SUCCESS|2019-08-12 10:01:00||2019-08-12 10:01:00
20327|8|RUNNING|2019-08-13 10:03:00||2019-08-13 10:03:00
20328|44|SUCCESS|2019-08-13 10:05:00||2019-08-13 10:05:00
20329|8|RUNNING|2019-08-14 10:15:00||2019-08-14 10:15:00
20330|44|SUCCESS|2019-08-14 10:15:00||2019-08-14 10:15:00
20331|8|RUNNING|2019-08-15 10:02:00||2019-08-15 10:02:00
20332|44|SUCCESS|2019-08-15 10:04:00||2019-08-15 10:04:00
20333|8|RUNNING|2019-08-16 10:02:00||2019-08-16 10:02:00
20334|44|SUCCESS|2019-08-16 10:03:00||2019-08-16 10:03:00
20335|8|RUNNING|2019-08-17 10:01:00||2019-08-17 10:01:00
20336|44|SUCCESS|2019-08-17 10:02:00||2019-08-17 10:02:00
20337|8|RUNNING|2019-08-18 17:34:00||2019-08-18 17:34:00
20338|44|SUCCESS|2019-08-18 17:50:00||2019-08-18 17:50:00
20339|8|RUNNING|2019-08-19 10:01:00||2019-08-19 10:01:00
20340|44|SUCCESS|2019-08-19 10:04:00||2019-08-19 10:04:00
20341|8|RUNNING|2019-08-20 10:01:00||2019-08-20 10:01:00
20342|44|SUCCESS|2019-08-20 10:02:00||2019-08-20 10:02:00
20343|8|RUNNING|2019-08-21 10:02:00||2019-08-21 10:02:00
20344|44|SUCCESS|2019-08-21 10:05:00||2019-08-21 10:05:00
20345|8|RUNNING|2019-08-22 10:02:00||2019-08-22 10:02:00
20346|44|SUCCESS|2019-08-22 10:07:00||2019-08-22 10:07:00
20347|8|RUNNING|2019-08-23 10:02:00||2019-08-23 10:02:00
20348|44|SUCCESS|2019-08-23 10:06:00||2019-08-23 10:06:00
20349|8|RUNNING|2019-08-24 10:03:00||2019-08-24 10:03:00
20350|44|SUCCESS|2019-08-24 10:07:00||2019-08-24 10:07:00
